Using device: cpu
Starting DQN on MountainCar-v0 for 3000 episodes
[DQN] Ep 255/3000 Reward=-200.00 Mean20=-199.75 Eps=0.124
[DQN] Ep 256/3000 Reward=-200.00 Mean20=-199.75 Eps=0.123
[DQN] Ep 257/3000 Reward=-200.00 Mean20=-199.75 Eps=0.123
[DQN] Ep 258/3000 Reward=-200.00 Mean20=-199.75 Eps=0.122
[DQN] Ep 259/3000 Reward=-200.00 Mean20=-199.75 Eps=0.121
[DQN] Ep 260/3000 Reward=-200.00 Mean20=-199.75 Eps=0.121
Saved latest checkpoint (episode 260) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 261/3000 Reward=-200.00 Mean20=-200.00 Eps=0.120
[DQN] Ep 262/3000 Reward=-200.00 Mean20=-200.00 Eps=0.119
[DQN] Ep 263/3000 Reward=-200.00 Mean20=-200.00 Eps=0.118
[DQN] Ep 264/3000 Reward=-200.00 Mean20=-200.00 Eps=0.118
[DQN] Ep 265/3000 Reward=-200.00 Mean20=-200.00 Eps=0.117
[DQN] Ep 266/3000 Reward=-200.00 Mean20=-200.00 Eps=0.116
[DQN] Ep 267/3000 Reward=-200.00 Mean20=-200.00 Eps=0.116
[DQN] Ep 268/3000 Reward=-200.00 Mean20=-200.00 Eps=0.115
[DQN] Ep 269/3000 Reward=-200.00 Mean20=-200.00 Eps=0.115
[DQN] Ep 270/3000 Reward=-200.00 Mean20=-200.00 Eps=0.114
Saved latest checkpoint (episode 270) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 271/3000 Reward=-200.00 Mean20=-200.00 Eps=0.113
[DQN] Ep 272/3000 Reward=-200.00 Mean20=-200.00 Eps=0.113
[DQN] Ep 273/3000 Reward=-200.00 Mean20=-200.00 Eps=0.112
[DQN] Ep 274/3000 Reward=-200.00 Mean20=-200.00 Eps=0.111
[DQN] Ep 275/3000 Reward=-200.00 Mean20=-200.00 Eps=0.111
[DQN] Ep 276/3000 Reward=-200.00 Mean20=-200.00 Eps=0.110
[DQN] Ep 277/3000 Reward=-200.00 Mean20=-200.00 Eps=0.110
[DQN] Ep 278/3000 Reward=-200.00 Mean20=-200.00 Eps=0.109
[DQN] Ep 279/3000 Reward=-200.00 Mean20=-200.00 Eps=0.108
[DQN] Ep 280/3000 Reward=-200.00 Mean20=-200.00 Eps=0.108
Saved latest checkpoint (episode 280) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 281/3000 Reward=-200.00 Mean20=-200.00 Eps=0.107
[DQN] Ep 282/3000 Reward=-200.00 Mean20=-200.00 Eps=0.107
[DQN] Ep 283/3000 Reward=-200.00 Mean20=-200.00 Eps=0.106
[DQN] Ep 284/3000 Reward=-200.00 Mean20=-200.00 Eps=0.106
[DQN] Ep 285/3000 Reward=-200.00 Mean20=-200.00 Eps=0.105
[DQN] Ep 286/3000 Reward=-140.00 Mean20=-197.00 Eps=0.105
[DQN] Ep 287/3000 Reward=-200.00 Mean20=-197.00 Eps=0.104
[DQN] Ep 288/3000 Reward=-200.00 Mean20=-197.00 Eps=0.104
[DQN] Ep 289/3000 Reward=-200.00 Mean20=-197.00 Eps=0.103
[DQN] Ep 290/3000 Reward=-200.00 Mean20=-197.00 Eps=0.102
Saved latest checkpoint (episode 290) → Mountaincart/checkpoints/last_model.pth
New best model saved (mean(20)=-197.00) → Mountaincart/checkpoints/best_model.pth
[DQN] Ep 291/3000 Reward=-200.00 Mean20=-197.00 Eps=0.102
[DQN] Ep 292/3000 Reward=-200.00 Mean20=-197.00 Eps=0.101
[DQN] Ep 293/3000 Reward=-200.00 Mean20=-197.00 Eps=0.101
[DQN] Ep 294/3000 Reward=-200.00 Mean20=-197.00 Eps=0.100
[DQN] Ep 295/3000 Reward=-200.00 Mean20=-197.00 Eps=0.100
[DQN] Ep 296/3000 Reward=-200.00 Mean20=-197.00 Eps=0.099
[DQN] Ep 297/3000 Reward=-200.00 Mean20=-197.00 Eps=0.099
[DQN] Ep 298/3000 Reward=-200.00 Mean20=-197.00 Eps=0.098
[DQN] Ep 299/3000 Reward=-200.00 Mean20=-197.00 Eps=0.098
[DQN] Ep 300/3000 Reward=-200.00 Mean20=-197.00 Eps=0.097
Saved latest checkpoint (episode 300) → Mountaincart/checkpoints/last_model.pth
[DQN] Ep 301/3000 Reward=-200.00 Mean20=-197.00 Eps=0.097
[DQN] Ep 302/3000 Reward=-182.00 Mean20=-196.10 Eps=0.097
[DQN] Ep 303/3000 Reward=-200.00 Mean20=-196.10 Eps=0.096
[DQN] Ep 304/3000 Reward=-200.00 Mean20=-196.10 Eps=0.096
[DQN] Ep 305/3000 Reward=-200.00 Mean20=-196.10 Eps=0.095
[DQN] Ep 306/3000 Reward=-200.00 Mean20=-199.10 Eps=0.095
[DQN] Ep 307/3000 Reward=-184.00 Mean20=-198.30 Eps=0.094
[DQN] Ep 308/3000 Reward=-200.00 Mean20=-198.30 Eps=0.094
